AX,AY,AZ,GX,GY,GZ
0.268,0.373,0.855,-61.458,34.115,-60.427
0.235,0.373,0.855,-61.840,36.893,-61.557
0.204,0.395,0.849,-64.771,37.427,-61.351
0.180,0.412,0.849,-69.229,36.611,-58.412
0.187,0.412,0.895,-74.672,34.244,-56.260
0.204,0.396,0.891,-78.939,34.374,-54.534
0.236,0.366,0.915,-82.519,37.687,-53.069
0.244,0.326,0.928,-82.481,42.115,-54.023
0.222,0.318,0.942,-82.504,46.733,-53.527
0.200,0.321,0.959,-82.473,51.084,-51.924
0.181,0.320,0.998,-82.328,52.473,-50.527
0.185,0.322,1.001,-83.977,51.550,-49.015
0.204,0.308,1.021,-85.420,50.916,-50.046
0.188,0.311,1.077,-86.924,47.527,-51.313
0.166,0.313,1.117,-88.756,41.198,-52.107
0.155,0.313,1.158,-89.733,34.901,-51.046
0.161,0.296,1.177,-89.176,30.137,-50.252
0.186,0.266,1.195,-87.557,26.962,-50.985
0.196,0.245,1.220,-85.382,25.916,-50.863
0.217,0.230,1.234,-81.977,28.947,-50.405
0.240,0.239,1.255,-78.832,32.916,-48.779
0.248,0.224,1.290,-76.832,35.962,-47.939
0.233,0.234,1.283,-74.466,39.267,-46.359
0.249,0.228,1.313,-73.214,41.473,-44.817
0.253,0.227,1.349,-72.183,41.702,-45.740
0.234,0.210,1.369,-69.840,41.489,-47.290
0.204,0.180,1.379,-66.756,39.519,-49.756
0.183,0.160,1.387,-62.053,37.626,-51.061
0.156,0.150,1.394,-57.198,35.076,-51.305
0.146,0.137,1.406,-52.519,31.824,-51.069
0.153,0.124,1.433,-48.458,28.718,-49.595
0.194,0.132,1.430,-44.962,27.275,-49.015
0.218,0.137,1.430,-41.710,26.969,-49.885
0.233,0.141,1.409,-38.489,30.145,-51.305
0.209,0.143,1.403,-34.458,33.298,-52.832
0.177,0.141,1.368,-30.382,37.878,-53.107
0.147,0.145,1.345,-26.878,41.679,-51.634
0.095,0.145,1.329,-25.618,42.786,-49.840
0.059,0.144,1.322,-25.183,40.740,-47.053
0.055,0.134,1.318,-24.832,36.557,-44.229
0.080,0.126,1.318,-23.328,32.786,-41.924
0.116,0.117,1.306,-21.740,31.244,-41.366
0.131,0.118,1.312,-19.916,30.595,-41.290
0.129,0.117,1.287,-17.588,30.763,-40.496
0.143,0.116,1.298,-15.481,31.794,-39.863
0.144,0.107,1.259,-13.847,31.901,-39.916
0.126,0.108,1.252,-12.870,30.603,-39.672
0.112,0.118,1.248,-12.366,28.840,-38.221
0.125,0.109,1.246,-11.427,28.137,-37.275
0.142,0.103,1.230,-10.748,27.008,-37.534
0.138,0.102,1.227,-10.565,25.809,-37.840
0.148,0.096,1.221,-10.344,25.496,-37.122
0.162,0.087,1.224,-9.183,25.359,-37.115
0.171,0.074,1.216,-8.000,24.725,-38.435
0.179,0.082,1.198,-7.198,25.122,-39.557
0.174,0.091,1.200,-7.435,25.076,-40.321
0.147,0.087,1.190,-7.198,24.344,-40.771
0.147,0.068,1.188,-6.710,23.191,-42.244
0.144,0.078,1.173,-6.412,23.252,-42.053
0.141,0.085,1.160,-6.634,24.084,-41.244
0.132,0.084,1.177,-6.870,23.756,-40.771
0.120,0.065,1.189,-7.107,22.191,-40.389
0.123,0.051,1.179,-7.374,21.878,-39.511
0.134,0.050,1.184,-6.595,20.679,-40.076
0.143,0.062,1.176,-6.145,21.771,-40.924
0.140,0.063,1.190,-4.817,23.015,-40.779
0.136,0.056,1.188,-3.046,23.611,-40.550
0.133,0.051,1.167,-2.076,23.916,-40.985
0.134,0.059,1.169,-2.985,23.069,-40.885
0.130,0.069,1.160,-4.641,22.031,-40.977
0.134,0.071,1.174,-5.069,21.008,-41.290
0.144,0.059,1.179,-5.015,21.504,-41.664
0.145,0.044,1.182,-4.282,21.840,-43.534
0.131,0.055,1.174,-4.046,20.855,-43.885
0.129,0.073,1.175,-4.229,22.206,-41.557
0.142,0.071,1.161,-4.511,22.099,-41.053
0.142,0.058,1.160,-5.313,21.733,-41.725
0.140,0.047,1.179,-5.160,20.786,-42.191
0.146,0.032,1.180,-3.756,20.504,-42.863
0.147,0.036,1.177,-2.450,21.466,-44.130
0.145,0.046,1.167,-1.672,23.099,-43.573
0.135,0.071,1.160,-2.412,24.015,-42.656
0.130,0.062,1.159,-3.160,23.985,-43.191
0.109,0.056,1.145,-3.947,22.656,-43.649
0.106,0.046,1.151,-4.206,21.473,-42.672
