AX,AY,AZ,GX,GY,GZ
0.095,-0.094,1.173,-5.718,19.550,-43.634
0.101,-0.090,1.161,-5.847,20.504,-42.053
0.120,-0.094,1.168,-5.756,21.015,-42.237
0.119,-0.084,1.153,-5.267,20.924,-43.412
0.110,-0.080,1.156,-5.160,20.198,-43.634
0.112,-0.088,1.155,-5.282,20.397,-43.565
0.106,-0.089,1.159,-6.084,19.305,-43.855
0.095,-0.085,1.169,-7.221,18.840,-44.008
0.100,-0.075,1.182,-8.344,18.405,-44.198
0.107,-0.076,1.184,-9.519,18.038,-43.130
0.125,-0.076,1.204,-9.656,18.672,-43.298
0.133,-0.076,1.203,-9.573,19.260,-44.275
0.113,-0.063,1.211,-9.107,19.450,-44.023
0.096,-0.070,1.244,-8.191,17.573,-42.160
0.084,-0.083,1.284,-5.137,14.511,-40.435
0.097,-0.088,1.271,-3.679,14.229,-38.183
0.107,-0.093,1.336,-1.924,12.863,-35.924
0.185,-0.076,1.381,-0.023,15.252,-33.954
0.260,-0.013,1.438,-0.565,24.290,-34.214
0.274,0.045,1.556,-0.397,22.580,-36.931
0.250,0.080,1.605,-1.527,23.939,-40.565
0.173,0.074,1.752,-1.397,11.901,-42.542
0.105,0.006,1.849,0.305,-3.237,-46.779
0.038,-0.074,1.996,4.168,-24.550,-49.183
0.041,-0.163,2.000,14.718,-43.053,-47.725
0.128,-0.248,2.000,34.580,-48.840,-44.901
0.239,-0.297,2.000,59.702,-41.847,-44.626
0.328,-0.310,2.000,88.458,-23.374,-46.344
0.325,-0.262,2.000,113.145,-5.916,-49.954
0.243,-0.201,1.996,129.305,4.924,-51.702
0.188,-0.161,1.864,138.870,10.542,-52.710
0.131,-0.144,1.766,144.504,7.153,-53.160
0.076,-0.119,1.632,147.366,2.504,-51.076
0.060,-0.104,1.519,148.084,-1.779,-47.603
0.094,-0.112,1.451,148.908,-7.664,-45.969
0.106,-0.118,1.381,151.931,-11.496,-47.008
0.115,-0.133,1.303,157.733,-13.634,-47.740
0.112,-0.142,1.220,164.649,-15.450,-52.053
0.081,-0.123,1.118,170.260,-19.863,-56.771
0.065,-0.090,0.994,173.084,-19.519,-58.267
0.064,-0.054,0.870,171.893,-17.069,-54.763
0.115,-0.001,0.757,166.473,-11.046,-50.244
0.166,0.045,0.659,159.618,0.206,-45.863
0.188,0.088,0.599,151.145,12.328,-42.504
0.182,0.125,0.532,141.962,20.298,-39.435
0.170,0.154,0.484,134.000,25.992,-38.573
0.128,0.175,0.413,124.137,26.061,-37.885
0.103,0.199,0.356,112.466,23.740,-37.557
0.073,0.224,0.372,99.832,17.748,-36.756
0.065,0.243,0.350,89.076,10.847,-35.420
0.104,0.263,0.331,77.710,6.267,-34.076
0.137,0.269,0.313,66.389,4.214,-33.702
0.162,0.300,0.314,56.634,3.198,-32.679
0.224,0.318,0.307,47.069,7.191,-31.542
0.265,0.323,0.287,38.443,15.328,-32.237
0.288,0.340,0.291,28.779,22.237,-34.244
0.304,0.384,0.275,18.985,30.290,-35.183
0.308,0.404,0.273,8.588,38.489,-34.420
0.292,0.412,0.293,-0.771,43.786,-35.366
0.270,0.409,0.304,-9.130,45.611,-37.931
0.228,0.392,0.319,-16.947,43.924,-41.229
0.196,0.382,0.356,-25.573,37.214,-45.550
0.164,0.391,0.376,-34.344,28.023,-48.244
0.159,0.389,0.411,-43.466,20.641,-49.824
0.174,0.391,0.447,-51.115,15.618,-50.153
0.208,0.387,0.461,-58.366,15.878,-50.275
0.222,0.380,0.497,-66.031,20.382,-50.496
