AX,AY,AZ,GX,GY,GZ
0.065,0.022,1.155,-2.786,21.237,-41.527
0.064,0.032,1.161,-2.458,23.443,-41.771
0.057,0.032,1.166,-2.053,23.992,-42.618
0.048,0.043,1.165,-1.763,23.458,-43.328
0.037,0.042,1.151,-2.344,21.122,-43.672
0.018,0.046,1.170,-4.191,19.069,-44.153
0.008,0.059,1.170,-6.863,17.168,-45.122
-0.004,0.059,1.184,-9.702,16.504,-45.580
-0.023,0.040,1.228,-11.679,16.275,-45.977
-0.061,0.011,1.248,-10.824,14.939,-46.237
-0.079,-0.015,1.276,-8.603,14.267,-52.000
-0.208,-0.001,1.316,-2.122,9.908,-47.771
-0.261,-0.044,1.262,1.672,13.107,-44.260
-0.394,-0.052,1.339,8.275,3.756,-46.191
-0.526,-0.043,1.279,11.824,-9.076,-44.817
-0.635,-0.043,1.260,14.649,-17.527,-40.481
-0.732,-0.055,1.272,18.099,-29.344,-34.573
-0.800,-0.064,1.242,21.969,-39.481,-23.542
-0.823,-0.070,1.152,23.382,-41.748,-5.389
-0.790,-0.070,1.095,23.878,-32.344,18.962
-0.713,-0.070,1.004,19.740,-14.137,42.214
-0.610,-0.053,1.002,12.313,3.366,64.061
-0.480,-0.036,1.036,3.595,19.405,84.466
-0.337,-0.035,1.038,-6.298,35.580,98.344
-0.259,-0.051,1.089,-14.122,45.992,108.832
-0.204,-0.079,1.146,-18.718,48.611,113.832
-0.152,-0.118,1.205,-19.916,43.366,114.450
-0.122,-0.153,1.267,-16.649,30.710,111.481
-0.070,-0.151,1.271,-10.145,18.031,110.015
0.012,-0.161,1.276,-2.863,9.382,108.183
0.112,-0.166,1.243,5.321,2.405,103.634
0.176,-0.148,1.192,11.336,-3.733,94.290
0.217,-0.128,1.156,13.420,-7.588,89.298
0.285,-0.110,1.075,13.053,-3.214,86.603
0.356,-0.101,1.035,8.863,7.122,86.580
0.433,-0.101,1.017,3.771,20.542,88.420
0.527,-0.096,0.976,-4.519,37.008,91.489
0.568,-0.090,1.051,-12.924,51.031,91.908
0.577,-0.094,1.089,-19.389,60.916,90.702
0.553,-0.123,1.124,-24.061,65.450,85.809
0.531,-0.156,1.177,-24.214,59.496,77.168
0.522,-0.201,1.183,-21.878,48.885,65.779
0.496,-0.235,1.211,-18.618,35.779,54.534
0.498,-0.256,1.223,-13.374,20.550,44.382
0.550,-0.266,1.210,-8.550,7.687,32.756
0.609,-0.246,1.193,-3.328,0.489,20.557
0.660,-0.206,1.180,2.359,-3.275,10.641
0.711,-0.188,1.137,6.130,0.153,1.748
0.737,-0.170,1.100,8.557,8.618,-6.267
0.755,-0.165,1.080,8.176,18.046,-11.824
0.756,-0.151,1.046,5.588,28.351,-15.542
0.747,-0.147,1.047,1.267,37.275,-19.519
0.719,-0.146,1.069,-3.580,42.031,-24.977
0.681,-0.157,1.084,-6.511,43.015,-33.099
0.643,-0.161,1.110,-8.893,39.924,-43.122
0.597,-0.178,1.146,-9.099,33.863,-53.977
0.580,-0.181,1.172,-7.611,25.840,-64.069
0.552,-0.188,1.181,-5.771,18.702,-73.756
0.540,-0.180,1.195,-3.061,11.244,-83.664
0.526,-0.156,1.173,-1.718,6.366,-92.809
0.500,-0.118,1.175,-1.603,4.832,-99.557
0.486,-0.088,1.161,-2.740,3.420,-104.290
0.458,-0.074,1.153,-4.870,4.176,-108.687
0.431,-0.089,1.186,-7.031,4.901,-112.863
0.415,-0.112,1.195,-8.565,5.344,-116.763
0.389,-0.144,1.211,-9.489,7.565,-119.977
0.377,-0.158,1.239,-8.870,9.947,-122.473
0.357,-0.171,1.235,-6.160,12.908,-125.145
0.351,-0.178,1.235,-2.863,18.374,-126.321
0.375,-0.161,1.224,-0.527,24.550,-126.221
0.399,-0.137,1.201,1.153,34.679,-125.397
0.407,-0.102,1.198,2.260,45.534,-125.641
0.396,-0.065,1.167,3.557,55.878,-126.527
0.362,-0.048,1.165,4.878,63.321,-127.824
0.319,-0.052,1.161,7.656,64.779,-129.183
0.274,-0.060,1.139,9.282,62.664,-131.550
0.224,-0.060,1.116,9.611,58.878,-135.710
0.161,-0.049,1.128,8.557,50.366,-140.908
0.107,-0.043,1.139,7.626,38.046,-147.435
0.058,-0.043,1.156,5.901,24.763,-154.595
0.019,-0.073,1.175,5.076,10.847,-161.168
-0.029,-0.115,1.214,6.687,-2.099,-167.290
-0.081,-0.136,1.211,9.405,-13.252,-171.130
-0.099,-0.113,1.197,12.527,-19.267,-170.473
-0.068,-0.073,1.156,14.069,-17.504,-166.534
-0.016,-0.039,1.117,14.084,-8.802,-161.206
0.022,0.008,1.064,10.313,6.710,-154.275
-0.010,0.020,1.075,4.840,25.015,-147.840
-0.058,0.031,1.083,-0.305,36.595,-139.802
-0.109,-0.002,1.090,-6.298,44.412,-132.153
