AX,AY,AZ,GX,GY,GZ
0.068,0.007,1.173,-3.153,17.702,-44.939
0.067,0.018,1.159,-3.344,17.641,-44.473
0.063,0.019,1.176,-3.115,17.130,-44.107
0.071,0.016,1.163,-3.260,16.977,-43.885
0.075,0.010,1.165,-3.084,17.427,-43.565
0.082,0.000,1.168,-2.855,18.298,-43.084
0.083,0.009,1.159,-3.267,20.481,-43.695
0.080,0.013,1.177,-3.031,22.084,-44.092
0.069,0.007,1.188,-2.527,21.779,-44.557
0.073,-0.000,1.178,-2.099,20.710,-44.611
0.067,-0.004,1.164,-1.847,21.237,-44.137
0.072,0.002,1.175,-1.382,21.344,-44.405
0.078,0.001,1.177,-1.092,20.137,-45.046
0.073,0.021,1.165,-1.076,20.221,-45.565
0.066,0.021,1.169,-1.427,20.313,-44.855
0.062,0.016,1.167,-1.588,21.000,-44.374
0.072,0.017,1.161,-2.038,22.031,-43.626
0.066,0.013,1.175,-2.389,23.550,-43.656
0.065,0.001,1.177,-2.137,24.168,-43.855
0.068,0.012,1.165,-1.779,23.534,-44.130
0.061,0.014,1.169,-2.084,22.542,-44.618
0.049,0.023,1.175,-2.290,21.061,-45.092
0.033,0.028,1.177,-2.061,19.382,-45.557
0.030,0.023,1.166,-1.603,18.847,-44.802
0.024,0.013,1.169,-0.885,18.198,-44.053
0.021,0.020,1.165,-0.397,18.061,-43.244
0.022,0.035,1.156,-0.489,19.092,-42.267
0.021,0.041,1.157,-0.672,20.939,-41.832
0.019,0.049,1.137,-1.183,21.901,-41.069
0.001,0.038,1.150,-1.725,21.947,-40.061
0.001,0.034,1.160,-2.069,19.550,-39.061
0.026,0.028,1.152,-2.840,19.473,-38.015
0.033,0.039,1.166,-3.641,19.115,-38.924
0.021,0.046,1.162,-4.802,19.878,-40.802
-0.017,0.059,1.172,-6.153,19.389,-41.221
-0.033,0.066,1.183,-7.145,17.626,-41.939
-0.060,0.057,1.210,-6.733,15.122,-42.405
-0.057,0.039,1.196,-6.527,13.321,-45.420
-0.113,0.028,1.240,-2.573,9.527,-44.374
-0.133,0.017,1.193,-0.847,9.550,-34.618
-0.075,-0.007,1.200,1.084,13.840,-33.634
-0.074,0.014,1.207,3.496,12.542,-32.137
-0.071,0.044,1.155,2.244,19.489,-26.481
-0.060,0.056,1.172,0.809,24.229,-24.527
-0.088,0.076,1.163,-0.908,23.176,-25.313
-0.162,0.092,1.164,-1.924,22.252,-25.725
-0.203,0.065,1.177,-2.191,16.603,-24.534
-0.226,0.040,1.165,-1.985,8.977,-24.076
-0.266,0.009,1.149,-0.298,2.115,-24.740
-0.293,0.001,1.142,0.374,-4.916,-26.260
-0.315,0.019,1.128,0.496,-11.168,-26.450
-0.338,0.065,1.078,-1.260,-12.481,-22.824
-0.375,0.094,1.086,-2.786,-12.099,-18.565
-0.416,0.086,1.080,-3.931,-13.084,-14.092
-0.462,0.058,1.083,-4.389,-13.046,-7.275
-0.489,0.021,1.080,-5.611,-12.847,2.870
-0.503,-0.004,1.070,-7.496,-11.145,13.275
-0.475,-0.004,1.059,-9.412,-7.679,24.031
-0.427,0.009,1.080,-11.458,-1.786,35.260
-0.366,-0.009,1.107,-13.137,2.916,47.000
-0.290,-0.043,1.125,-14.092,9.718,58.282
-0.204,-0.087,1.144,-15.756,18.733,68.557
-0.113,-0.092,1.181,-15.481,26.634,76.695
-0.035,-0.097,1.180,-14.290,32.466,81.244
0.018,-0.089,1.182,-13.252,38.328,82.557
0.057,-0.089,1.182,-12.527,39.565,81.718
0.100,-0.109,1.206,-10.847,36.885,77.038
0.133,-0.153,1.272,-7.588,24.634,68.183
0.168,-0.194,1.248,-3.794,10.160,60.557
0.220,-0.225,1.229,-1.336,4.366,55.908
0.276,-0.242,1.256,1.878,-7.580,52.443
0.367,-0.254,1.191,4.870,-10.412,46.313
0.428,-0.245,1.169,6.733,-8.870,42.214
0.487,-0.236,1.152,6.679,-5.221,41.031
0.536,-0.243,1.131,4.939,0.702,39.649
0.564,-0.238,1.116,2.321,8.168,37.511
0.570,-0.247,1.129,0.702,13.893,34.473
0.569,-0.251,1.159,0.267,14.008,30.840
0.588,-0.265,1.163,0.260,13.115,27.183
0.618,-0.268,1.173,0.496,13.504,24.015
0.667,-0.280,1.177,1.206,11.603,19.420
0.711,-0.286,1.153,1.443,10.718,12.519
0.728,-0.282,1.151,2.038,11.046,4.664
0.740,-0.268,1.155,3.008,10.870,-3.611
0.737,-0.253,1.130,3.626,10.992,-11.420
0.740,-0.247,1.123,2.901,12.328,-17.756
0.747,-0.261,1.100,2.641,15.313,-23.008
0.754,-0.263,1.103,2.229,18.092,-29.275
0.770,-0.265,1.092,1.893,20.710,-36.015
0.754,-0.266,1.097,2.710,22.145,-42.725
0.736,-0.259,1.073,2.893,23.969,-49.725
0.723,-0.242,1.072,1.733,25.198,-55.458
0.699,-0.218,1.066,0.290,26.954,-61.542
0.660,-0.176,1.081,-1.061,28.160,-66.824
0.632,-0.137,1.081,-2.321,27.710,-70.298
0.608,-0.132,1.076,-4.542,29.595,-75.336
0.574,-0.125,1.109,-5.733,28.924,-79.779
0.541,-0.142,1.111,-7.076,26.649,-84.321
0.522,-0.156,1.110,-8.939,26.069,-88.504
0.508,-0.142,1.124,-10.046,25.618,-93.183
0.492,-0.117,1.130,-11.382,27.389,-97.672
0.467,-0.097,1.150,-11.336,29.504,-101.672
0.439,-0.109,1.162,-9.802,31.145,-105.557
0.403,-0.144,1.172,-7.191,31.962,-109.382
0.360,-0.173,1.180,-4.160,31.359,-112.603
0.308,-0.186,1.168,-2.588,30.176,-114.031
0.281,-0.153,1.167,-2.832,27.817,-114.710
0.276,-0.089,1.143,-5.443,26.519,-116.000
0.278,-0.051,1.152,-8.137,26.290,-118.137
0.267,-0.059,1.156,-9.947,27.954,-119.947
0.258,-0.118,1.166,-8.901,31.008,-121.740
0.220,-0.195,1.194,-5.122,32.115,-123.504
0.184,-0.220,1.184,-0.634,31.885,-125.931
0.127,-0.190,1.202,3.198,29.221,-126.702
0.073,-0.125,1.186,6.954,24.931,-125.740
0.053,-0.063,1.165,6.977,22.519,-123.122
0.075,-0.049,1.172,5.405,20.985,-118.344
0.118,-0.069,1.154,2.282,22.817,-114.702
0.141,-0.080,1.147,-1.328,27.168,-114.038
0.134,-0.071,1.158,-4.588,31.412,-114.855
0.083,-0.030,1.185,-7.458,32.847,-115.947
0.042,-0.010,1.206,-9.084,31.450,-117.237
0.019,-0.011,1.225,-9.885,27.771,-117.580
-0.010,-0.039,1.233,-9.244,23.519,-118.244
-0.028,-0.055,1.251,-7.137,18.664,-118.603
