AX,AY,AZ,GX,GY,GZ
0.674,-0.009,0.849,44.130,59.092,-216.618
0.583,-0.079,0.915,39.252,43.351,-229.260
0.488,-0.149,0.904,34.244,25.084,-239.069
0.437,-0.202,0.878,25.824,14.069,-242.626
0.449,-0.285,0.943,19.924,9.626,-247.076
0.489,-0.361,0.983,16.947,3.489,-250.137
0.489,-0.376,0.974,13.389,3.794,-250.137
0.482,-0.366,0.941,8.397,16.092,-250.137
0.381,-0.381,0.976,2.198,33.092,-250.137
0.232,-0.434,1.055,1.053,45.588,-250.137
0.023,-0.528,1.146,1.550,48.321,-250.137
-0.198,-0.616,1.219,2.061,38.031,-250.137
-0.389,-0.662,1.222,-1.511,27.000,-250.137
-0.528,-0.628,1.225,-9.496,22.947,-250.137
-0.614,-0.595,1.239,-17.221,26.763,-233.023
-0.634,-0.599,1.233,-23.252,39.710,-211.298
-0.674,-0.627,1.293,-24.191,48.267,-195.481
-0.758,-0.636,1.312,-21.931,53.565,-184.565
-0.886,-0.601,1.335,-18.031,54.840,-172.107
-0.946,-0.558,1.328,-13.679,52.695,-155.351
-0.967,-0.510,1.315,-10.015,49.420,-138.328
-0.957,-0.469,1.299,-5.710,44.863,-121.924
-0.935,-0.428,1.257,-1.885,42.221,-106.802
-0.928,-0.399,1.212,2.466,41.870,-93.832
-0.921,-0.369,1.172,6.405,41.969,-82.641
-0.925,-0.338,1.137,9.870,40.145,-71.924
-0.936,-0.296,1.096,12.832,35.885,-60.718
-0.935,-0.233,1.012,12.427,31.649,-47.168
-0.887,-0.177,0.957,8.740,30.481,-33.412
-0.799,-0.144,0.953,5.618,30.817,-22.511
-0.723,-0.121,0.956,2.817,29.405,-14.908
-0.692,-0.121,0.945,0.351,28.847,-9.084
-0.684,-0.102,0.933,-3.580,27.962,-2.069
-0.674,-0.086,0.925,-8.496,27.893,7.153
-0.646,-0.074,0.963,-13.260,27.008,16.130
-0.607,-0.090,0.952,-18.847,26.771,24.450
-0.571,-0.082,0.996,-22.916,26.252,32.000
-0.542,-0.062,1.032,-26.267,24.664,40.168
-0.480,-0.059,1.047,-28.740,24.672,47.588
-0.459,-0.073,1.067,-29.443,26.924,53.656
-0.453,-0.102,1.095,-28.084,27.824,58.244
-0.464,-0.140,1.121,-24.206,25.366,61.115
-0.503,-0.164,1.167,-18.427,20.275,62.244
-0.538,-0.156,1.172,-14.656,9.168,64.939
-0.534,-0.130,1.163,-13.786,-2.573,71.634
-0.473,-0.104,1.146,-16.160,-8.954,79.954
-0.390,-0.104,1.142,-19.359,-12.321,87.221
-0.296,-0.135,1.167,-20.779,-13.084,91.069
-0.241,-0.168,1.183,-19.527,-11.107,90.756
-0.217,-0.160,1.180,-17.031,-7.191,91.427
-0.217,-0.139,1.193,-14.305,-2.015,92.573
-0.240,-0.120,1.199,-10.168,2.153,100.366
-0.267,-0.132,1.202,-7.840,5.008,109.588
-0.265,-0.166,1.208,-8.756,2.191,116.595
-0.232,-0.165,1.192,-11.450,-7.046,120.550
-0.229,-0.131,1.128,-17.015,-15.099,127.855
-0.140,-0.135,1.073,-24.473,-12.863,136.527
-0.033,-0.185,1.100,-29.298,-9.962,138.847
0.062,-0.232,1.152,-27.008,-9.664,132.275
0.140,-0.252,1.116,-21.603,-3.718,119.397
0.152,-0.223,1.085,-18.405,4.084,105.794
