AX,AY,AZ,GX,GY,GZ
0.786,0.057,1.121,23.733,29.947,-105.107
0.792,0.082,1.096,30.969,33.969,-108.176
0.821,0.131,1.016,39.702,39.489,-109.382
0.816,0.165,0.892,41.359,49.305,-110.351
0.692,0.177,0.902,37.664,56.321,-111.000
0.530,0.121,0.977,28.649,47.191,-113.779
0.371,0.030,1.102,16.038,21.534,-120.145
0.287,-0.057,1.181,4.885,-12.962,-126.779
0.271,-0.092,1.169,-1.824,-40.840,-130.992
0.353,-0.047,1.080,-6.939,-47.038,-130.939
0.517,0.041,0.979,-4.847,-29.099,-125.748
0.657,0.154,0.844,-3.634,4.542,-122.099
0.544,0.187,0.943,-2.389,32.221,-120.611
0.311,0.086,1.069,-5.565,29.267,-123.878
0.050,-0.113,1.233,-20.038,-5.710,-135.473
-0.121,-0.355,1.290,-36.863,-54.374,-162.718
-0.225,-0.458,1.257,-57.061,-88.359,-186.122
-0.212,-0.407,1.212,-69.649,-84.931,-180.588
0.014,-0.335,1.082,-72.649,-28.382,-153.008
0.214,-0.315,1.173,-69.710,44.969,-133.427
0.092,-0.392,1.337,-56.908,92.687,-131.885
-0.351,-0.464,1.435,-41.763,110.206,-131.527
-0.711,-0.508,1.453,-29.718,103.298,-124.000
-0.953,-0.512,1.482,-18.634,78.725,-112.084
-1.004,-0.451,1.449,-11.427,44.099,-99.496
-0.862,-0.381,1.409,-9.763,14.031,-94.565
-0.681,-0.357,1.378,-7.954,-11.458,-100.336
-0.564,-0.294,1.293,-6.443,-16.092,-101.901
-0.522,-0.236,1.231,-6.366,-2.267,-89.450
-0.500,-0.225,1.224,-3.878,16.061,-76.847
-0.528,-0.233,1.241,0.160,24.985,-69.527
-0.586,-0.215,1.232,5.733,24.527,-63.855
-0.625,-0.173,1.190,10.466,19.420,-55.359
-0.586,-0.153,1.123,13.847,17.954,-47.634
-0.536,-0.124,1.079,14.756,15.153,-41.588
-0.502,-0.108,1.056,14.153,11.931,-37.443
-0.484,-0.088,1.030,12.260,6.565,-33.450
-0.432,-0.069,0.990,8.718,4.916,-28.344
-0.372,-0.055,0.986,5.221,8.321,-22.740
-0.329,-0.047,1.010,1.863,11.504,-15.061
-0.276,-0.061,1.022,-1.519,18.282,-7.939
-0.238,-0.074,1.045,-4.221,25.244,-2.924
-0.221,-0.081,1.084,-5.832,26.023,0.061
-0.211,-0.100,1.106,-6.305,25.557,1.748
-0.200,-0.105,1.129,-5.092,25.069,1.649
-0.182,-0.120,1.153,-1.939,21.855,0.840
-0.179,-0.126,1.148,1.313,17.466,0.092
-0.166,-0.119,1.133,2.817,13.748,0.702
-0.145,-0.097,1.114,1.908,11.832,3.267
-0.119,-0.075,1.086,-0.366,11.870,7.985
-0.082,-0.047,1.081,-3.191,13.275,14.443
-0.041,-0.026,1.043,-7.855,16.664,20.084
-0.024,-0.029,1.060,-13.382,20.672,22.221
-0.019,-0.050,1.081,-17.725,18.725,22.313
0.007,-0.057,1.098,-23.000,16.824,24.405
0.070,-0.066,1.126,-26.191,19.511,28.275
0.077,-0.043,1.197,-25.267,22.885,39.427
0.183,-0.080,1.160,-22.725,33.626,51.053
0.255,-0.135,1.172,-18.954,48.817,51.290
0.257,-0.160,1.218,-15.076,51.092,44.412
0.198,-0.143,1.220,-11.237,50.496,39.122
0.133,-0.116,1.249,-9.252,46.061,39.466
0.116,-0.103,1.248,-7.542,37.053,41.588
0.145,-0.119,1.283,-5.427,25.656,42.351
0.206,-0.123,1.288,-1.786,15.504,41.084
