AX,AY,AZ,GX,GY,GZ
-0.342,-0.224,1.091,12.702,4.290,122.763
-0.375,-0.206,1.062,10.985,-10.473,132.969
-0.320,-0.179,1.039,3.763,-25.802,145.420
-0.171,-0.160,1.035,-5.336,-33.809,157.550
0.020,-0.157,0.973,-15.443,-33.313,166.122
0.159,-0.185,1.008,-21.992,-21.221,168.504
0.221,-0.210,1.000,-24.282,-8.878,167.221
0.226,-0.233,1.003,-24.687,7.473,161.206
0.209,-0.244,1.055,-20.634,20.160,151.282
0.233,-0.227,1.021,-19.313,26.427,138.053
0.250,-0.187,1.034,-20.695,28.679,123.733
0.224,-0.131,1.057,-23.519,23.634,114.069
0.180,-0.088,1.050,-27.626,12.855,112.046
0.184,-0.064,1.027,-33.389,5.679,115.954
0.243,-0.081,1.024,-39.420,3.389,119.664
0.371,-0.133,1.028,-42.618,6.176,118.084
0.494,-0.171,1.097,-42.252,13.489,109.519
0.602,-0.207,1.125,-38.527,23.656,95.038
0.644,-0.219,1.163,-35.260,32.893,76.916
0.594,-0.209,1.250,-31.420,34.267,58.008
0.511,-0.198,1.263,-27.611,27.565,42.405
0.453,-0.183,1.293,-23.611,17.519,29.153
0.435,-0.174,1.306,-19.450,1.931,17.557
