AX,AY,AZ,GX,GY,GZ
0.322,0.019,1.081,69.397,15.237,-57.534
0.296,0.030,0.966,74.260,18.611,-60.244
0.271,0.032,0.881,77.489,20.466,-61.954
0.252,0.042,0.762,78.824,22.443,-63.191
0.239,0.025,0.659,79.733,27.664,-63.496
0.215,0.033,0.527,75.427,29.427,-60.748
0.237,0.016,0.424,69.924,33.878,-60.137
0.207,0.037,0.321,62.191,36.069,-61.137
0.188,0.064,0.198,51.160,39.198,-60.962
0.169,0.078,0.134,36.168,38.557,-60.443
0.145,0.094,0.051,18.817,36.351,-60.198
0.109,0.095,0.045,2.824,32.061,-59.802
0.112,0.076,-0.015,-14.870,27.496,-60.786
0.100,0.065,-0.022,-30.893,29.763,-62.313
0.104,0.056,-0.030,-45.267,30.695,-61.359
0.101,0.055,-0.013,-60.618,33.611,-59.244
0.062,0.036,0.074,-82.489,30.580,-57.260
0.002,0.000,0.191,-105.977,24.420,-55.023
-0.069,-0.028,0.343,-123.634,16.305,-51.260
-0.078,-0.063,0.385,-142.267,3.412,-45.954
-0.020,-0.083,0.482,-153.084,3.351,-40.511
0.104,-0.103,0.562,-157.069,12.046,-37.267
0.195,-0.083,0.670,-154.069,19.145,-37.840
0.255,-0.037,0.697,-149.481,30.389,-35.237
0.334,-0.005,0.718,-147.496,44.573,-33.786
0.390,0.002,0.760,-145.397,54.046,-36.489
0.373,-0.006,0.832,-142.908,48.153,-39.824
0.228,-0.057,1.141,-149.580,23.725,-40.756
0.125,-0.220,1.473,-159.901,-7.176,-44.000
0.186,-0.426,1.633,-157.137,-30.092,-52.084
0.392,-0.548,1.740,-140.725,-27.832,-52.000
0.660,-0.610,1.821,-118.542,-2.336,-50.802
0.723,-0.573,1.928,-92.534,25.107,-55.840
0.536,-0.491,1.993,-71.725,29.229,-61.122
0.325,-0.411,1.867,-67.389,19.603,-60.183
0.304,-0.372,1.848,-71.099,6.504,-54.855
0.368,-0.296,1.785,-84.053,-8.542,-49.366
0.512,-0.308,1.794,-97.145,-6.336,-46.870
0.535,-0.420,1.911,-104.473,-1.847,-47.969
0.528,-0.573,1.959,-103.336,14.924,-50.550
0.514,-0.699,2.000,-88.878,30.664,-56.511
0.389,-0.727,2.000,-65.931,40.878,-60.359
