AX,AY,AZ,GX,GY,GZ
0.157,-0.435,1.418,6.870,17.832,-40.473
0.149,-0.447,1.430,8.756,19.939,-40.626
0.178,-0.447,1.450,12.847,24.863,-40.924
0.194,-0.424,1.461,21.038,28.580,-41.802
0.181,-0.395,1.456,29.534,30.924,-42.046
0.149,-0.368,1.413,38.275,30.244,-41.038
0.135,-0.351,1.384,44.183,25.771,-40.313
0.113,-0.337,1.346,46.832,19.252,-40.160
0.112,-0.322,1.298,46.198,12.489,-40.626
0.163,-0.299,1.270,44.504,10.931,-42.282
0.190,-0.269,1.238,43.519,10.198,-44.573
0.180,-0.236,1.257,41.710,10.153,-46.092
0.154,-0.228,1.211,37.168,9.122,-45.183
0.160,-0.235,1.207,36.504,9.702,-44.061
0.201,-0.249,1.192,38.702,11.336,-45.878
0.192,-0.239,1.200,44.802,15.412,-45.649
0.168,-0.236,1.214,53.076,16.099,-44.458
0.142,-0.239,1.184,59.840,14.542,-43.282
0.115,-0.215,1.154,64.374,9.870,-42.855
0.111,-0.181,1.120,63.664,3.855,-41.740
0.129,-0.173,1.090,62.015,1.992,-41.206
0.182,-0.153,1.042,61.061,1.725,-41.672
0.198,-0.135,1.014,57.794,4.725,-41.748
0.197,-0.120,0.990,55.496,8.687,-41.733
0.168,-0.106,0.990,52.481,9.198,-41.298
0.149,-0.104,0.969,50.015,8.237,-41.420
0.153,-0.109,0.963,48.229,6.557,-43.130
0.158,-0.095,0.941,45.542,4.649,-45.198
0.138,-0.091,0.947,42.267,3.710,-46.733
0.133,-0.098,0.918,39.489,3.695,-47.679
0.149,-0.101,0.902,37.298,4.443,-48.840
0.130,-0.083,0.875,35.511,8.481,-48.206
0.118,-0.076,0.873,36.725,13.679,-46.298
0.123,-0.071,0.827,40.038,19.412,-44.794
0.130,-0.054,0.802,44.130,25.420,-43.786
0.135,-0.023,0.716,44.794,30.740,-42.992
0.126,0.001,0.675,44.397,36.176,-43.931
0.092,0.021,0.642,41.786,36.099,-44.565
