AX,AY,AZ,GX,GY,GZ
0.443,-0.923,1.845,-125.443,65.405,-15.000
0.316,-0.920,1.906,-100.321,77.435,-17.344
0.129,-0.861,1.881,-79.733,71.870,-22.901
0.043,-0.790,1.787,-72.931,54.023,-22.374
0.048,-0.786,1.812,-71.947,31.405,-22.313
0.132,-0.823,1.806,-68.145,13.443,-28.962
0.262,-0.829,1.754,-60.817,8.137,-41.206
0.365,-0.779,1.708,-50.573,13.137,-46.786
0.436,-0.716,1.640,-41.740,30.489,-46.443
0.406,-0.692,1.655,-30.504,44.435,-45.405
0.316,-0.695,1.655,-17.656,50.786,-43.267
0.266,-0.713,1.585,-6.916,55.817,-41.130
0.225,-0.712,1.557,1.824,51.069,-41.878
0.206,-0.696,1.502,9.366,44.779,-43.962
0.205,-0.668,1.458,14.786,39.405,-47.817
0.210,-0.630,1.458,21.061,28.382,-51.069
0.227,-0.610,1.394,26.481,22.489,-52.565
0.263,-0.592,1.327,29.221,21.885,-52.641
0.268,-0.571,1.311,32.275,21.580,-51.023
0.273,-0.548,1.260,34.015,24.466,-48.855
0.284,-0.536,1.218,34.962,28.947,-47.870
0.277,-0.523,1.175,34.855,32.443,-47.763
0.240,-0.512,1.197,34.481,33.137,-47.885
0.207,-0.520,1.187,35.794,28.695,-49.672
0.165,-0.529,1.198,36.626,21.443,-51.748
0.154,-0.538,1.187,38.244,12.550,-53.183
0.164,-0.536,1.174,40.053,6.847,-54.489
0.195,-0.507,1.151,42.038,4.397,-54.634
0.207,-0.494,1.138,43.206,4.939,-55.160
0.186,-0.487,1.138,43.901,6.466,-55.130
0.172,-0.481,1.109,44.603,9.458,-55.031
0.140,-0.469,1.116,44.031,11.611,-53.275
0.143,-0.471,1.106,43.275,13.588,-51.511
0.151,-0.466,1.120,43.618,14.992,-49.878
0.137,-0.463,1.135,45.458,15.542,-49.611
0.125,-0.458,1.135,48.298,14.824,-50.198
0.116,-0.453,1.134,50.328,12.076,-50.702
0.117,-0.428,1.115,50.336,8.443,-51.008
0.129,-0.417,1.111,49.939,5.740,-51.267
0.133,-0.406,1.102,48.863,4.237,-51.740
0.137,-0.402,1.115,48.374,3.878,-51.198
0.143,-0.388,1.097,47.847,5.107,-50.282
0.157,-0.395,1.105,47.313,6.580,-49.679
