AX,AY,AZ,GX,GY,GZ
0.220,-0.392,1.306,26.435,30.748,-51.405
0.200,-0.385,1.261,27.534,26.267,-49.954
0.187,-0.394,1.224,27.359,24.107,-47.679
0.192,-0.385,1.221,27.221,21.450,-45.756
0.209,-0.391,1.182,27.939,20.496,-44.389
0.210,-0.391,1.201,28.924,19.817,-43.550
0.203,-0.399,1.198,30.992,17.565,-43.366
0.193,-0.399,1.179,32.626,16.076,-44.511
0.191,-0.391,1.178,34.191,15.634,-44.229
0.190,-0.381,1.146,34.443,16.809,-43.809
0.172,-0.372,1.145,35.214,15.954,-44.198
